date,store_id,item_id,qty_sold,unit_cost,promo_flag,stockout_flag,lead_time,ordering_cost,holding_rate,day_of_week,month,week_of_year,is_weekend,quarter,year
2022-07-25,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,0,7,30,0,3,2022
2022-07-26,S02,ITEM_E,49.0,35.0,0,0,7.0,500.0,0.2,1,7,30,0,3,2022
2022-07-27,S02,ITEM_E,59.0,35.0,0,0,7.0,500.0,0.2,2,7,30,0,3,2022
2022-07-28,S02,ITEM_E,52.0,35.0,0,0,7.0,500.0,0.2,3,7,30,0,3,2022
2022-07-29,S02,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,4,7,30,0,3,2022
2022-07-30,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,5,7,30,1,3,2022
2022-07-31,S02,ITEM_E,82.0,35.0,0,0,7.0,500.0,0.2,6,7,30,1,3,2022
2022-08-01,S02,ITEM_E,59.0,35.0,0,0,7.0,500.0,0.2,0,8,31,0,3,2022
2022-08-02,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,1,8,31,0,3,2022
2022-08-03,S02,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,2,8,31,0,3,2022
2022-08-04,S02,ITEM_E,61.0,35.0,0,0,7.0,500.0,0.2,3,8,31,0,3,2022
2022-08-05,S02,ITEM_E,77.0,35.0,1,0,7.0,500.0,0.2,4,8,31,0,3,2022
2022-08-06,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,5,8,31,1,3,2022
2022-08-07,S02,ITEM_E,85.0,35.0,0,0,7.0,500.0,0.2,6,8,31,1,3,2022
2022-08-08,S02,ITEM_E,60.0,35.0,0,0,7.0,500.0,0.2,0,8,32,0,3,2022
2022-08-09,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,1,8,32,0,3,2022
2022-08-10,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,2,8,32,0,3,2022
2022-08-11,S02,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,3,8,32,0,3,2022
2022-08-12,S02,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,4,8,32,0,3,2022
2022-08-13,S02,ITEM_E,81.0,35.0,0,0,7.0,500.0,0.2,5,8,32,1,3,2022
2022-08-14,S02,ITEM_E,60.0,35.0,0,0,7.0,500.0,0.2,6,8,32,1,3,2022
2022-08-15,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,0,8,33,0,3,2022
2022-08-16,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,1,8,33,0,3,2022
2022-08-17,S02,ITEM_E,95.0,35.0,1,0,7.0,500.0,0.2,2,8,33,0,3,2022
2022-08-18,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,3,8,33,0,3,2022
2022-08-19,S02,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,4,8,33,0,3,2022
2022-08-20,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,5,8,33,1,3,2022
2022-08-21,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,6,8,33,1,3,2022
2022-08-22,S02,ITEM_E,73.0,35.0,0,0,7.0,500.0,0.2,0,8,34,0,3,2022
2022-08-23,S02,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,1,8,34,0,3,2022
2022-08-24,S02,ITEM_E,82.0,35.0,1,0,7.0,500.0,0.2,2,8,34,0,3,2022
2022-08-25,S02,ITEM_E,54.0,35.0,0,0,7.0,500.0,0.2,3,8,34,0,3,2022
2022-08-26,S02,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,4,8,34,0,3,2022
2022-08-27,S02,ITEM_E,103.0,35.0,1,0,7.0,500.0,0.2,5,8,34,1,3,2022
2022-08-28,S02,ITEM_E,110.0,35.0,1,0,7.0,500.0,0.2,6,8,34,1,3,2022
2022-08-29,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,0,8,35,0,3,2022
2022-08-30,S02,ITEM_E,60.0,35.0,0,0,7.0,500.0,0.2,1,8,35,0,3,2022
2022-08-31,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,2,8,35,0,3,2022
2022-09-01,S02,ITEM_E,57.0,35.0,0,0,7.0,500.0,0.2,3,9,35,0,3,2022
2022-09-02,S02,ITEM_E,72.0,35.0,1,0,7.0,500.0,0.2,4,9,35,0,3,2022
2022-09-03,S02,ITEM_E,76.0,35.0,0,0,7.0,500.0,0.2,5,9,35,1,3,2022
2022-09-04,S02,ITEM_E,90.0,35.0,0,0,7.0,500.0,0.2,6,9,35,1,3,2022
2022-09-05,S02,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,0,9,36,0,3,2022
2022-09-06,S02,ITEM_E,65.0,35.0,0,0,7.0,500.0,0.2,1,9,36,0,3,2022
2022-09-07,S02,ITEM_E,66.0,35.0,0,0,7.0,500.0,0.2,2,9,36,0,3,2022
2022-09-08,S02,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,3,9,36,0,3,2022
2022-09-09,S02,ITEM_E,58.0,35.0,0,0,7.0,500.0,0.2,4,9,36,0,3,2022
2022-09-10,S02,ITEM_E,63.0,35.0,0,0,7.0,500.0,0.2,5,9,36,1,3,2022
2022-09-11,S02,ITEM_E,67.0,35.0,0,0,7.0,500.0,0.2,6,9,36,1,3,2022
2022-09-12,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,0,9,37,0,3,2022
2022-09-13,S02,ITEM_E,76.0,35.0,0,0,7.0,500.0,0.2,1,9,37,0,3,2022
2022-09-14,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,2,9,37,0,3,2022
2022-09-15,S02,ITEM_E,65.0,35.0,0,0,7.0,500.0,0.2,3,9,37,0,3,2022
2022-09-16,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,4,9,37,0,3,2022
2022-09-17,S02,ITEM_E,98.0,35.0,1,0,7.0,500.0,0.2,5,9,37,1,3,2022
2022-09-18,S02,ITEM_E,84.0,35.0,0,0,7.0,500.0,0.2,6,9,37,1,3,2022
2022-09-19,S02,ITEM_E,68.0,35.0,0,0,7.0,500.0,0.2,0,9,38,0,3,2022
2022-09-20,S02,ITEM_E,75.0,35.0,1,0,7.0,500.0,0.2,1,9,38,0,3,2022
2022-09-21,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,2,9,38,0,3,2022
2022-09-22,S02,ITEM_E,60.0,35.0,0,0,7.0,500.0,0.2,3,9,38,0,3,2022
2022-09-23,S02,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,4,9,38,0,3,2022
2022-09-24,S02,ITEM_E,83.0,35.0,0,0,7.0,500.0,0.2,5,9,38,1,3,2022
2022-09-25,S02,ITEM_E,79.0,35.0,0,0,7.0,500.0,0.2,6,9,38,1,3,2022
2022-09-26,S02,ITEM_E,61.0,35.0,0,0,7.0,500.0,0.2,0,9,39,0,3,2022
2022-09-27,S02,ITEM_E,76.0,35.0,0,0,7.0,500.0,0.2,1,9,39,0,3,2022
2022-09-28,S02,ITEM_E,60.0,35.0,0,0,7.0,500.0,0.2,2,9,39,0,3,2022
2022-09-29,S02,ITEM_E,56.0,35.0,0,0,7.0,500.0,0.2,3,9,39,0,3,2022
2022-09-30,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,4,9,39,0,3,2022
2022-10-01,S02,ITEM_E,118.0,35.0,0,0,7.0,500.0,0.2,5,10,39,1,4,2022
2022-10-02,S02,ITEM_E,128.0,35.0,0,0,7.0,500.0,0.2,6,10,39,1,4,2022
2022-10-03,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,0,10,40,0,4,2022
2022-10-04,S02,ITEM_E,79.0,35.0,0,0,7.0,500.0,0.2,1,10,40,0,4,2022
2022-10-05,S02,ITEM_E,129.0,35.0,1,0,7.0,500.0,0.2,2,10,40,0,4,2022
2022-10-06,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,3,10,40,0,4,2022
2022-10-07,S02,ITEM_E,135.0,35.0,1,0,7.0,500.0,0.2,4,10,40,0,4,2022
2022-10-08,S02,ITEM_E,125.0,35.0,0,0,7.0,500.0,0.2,5,10,40,1,4,2022
2022-10-09,S02,ITEM_E,131.0,35.0,0,0,7.0,500.0,0.2,6,10,40,1,4,2022
2022-10-10,S02,ITEM_E,86.0,35.0,0,0,7.0,500.0,0.2,0,10,41,0,4,2022
2022-10-11,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,1,10,41,0,4,2022
2022-10-12,S02,ITEM_E,99.0,35.0,0,0,7.0,500.0,0.2,2,10,41,0,4,2022
2022-10-13,S02,ITEM_E,98.0,35.0,0,0,7.0,500.0,0.2,3,10,41,0,4,2022
2022-10-14,S02,ITEM_E,101.0,35.0,0,0,7.0,500.0,0.2,4,10,41,0,4,2022
2022-10-15,S02,ITEM_E,114.0,35.0,0,0,7.0,500.0,0.2,5,10,41,1,4,2022
2022-10-16,S02,ITEM_E,126.0,35.0,0,0,7.0,500.0,0.2,6,10,41,1,4,2022
2022-10-17,S02,ITEM_E,95.0,35.0,0,0,7.0,500.0,0.2,0,10,42,0,4,2022
2022-10-18,S02,ITEM_E,91.0,35.0,0,0,7.0,500.0,0.2,1,10,42,0,4,2022
2022-10-19,S02,ITEM_E,94.0,35.0,0,0,7.0,500.0,0.2,2,10,42,0,4,2022
2022-10-20,S02,ITEM_E,98.0,35.0,0,0,7.0,500.0,0.2,3,10,42,0,4,2022
2022-10-21,S02,ITEM_E,89.0,35.0,0,0,7.0,500.0,0.2,4,10,42,0,4,2022
2022-10-22,S02,ITEM_E,102.0,35.0,0,0,7.0,500.0,0.2,5,10,42,1,4,2022
2022-10-23,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,6,10,42,1,4,2022
2022-10-24,S02,ITEM_E,124.0,35.0,1,0,7.0,500.0,0.2,0,10,43,0,4,2022
2022-10-25,S02,ITEM_E,91.0,35.0,0,0,7.0,500.0,0.2,1,10,43,0,4,2022
2022-10-26,S02,ITEM_E,109.0,35.0,0,0,7.0,500.0,0.2,2,10,43,0,4,2022
2022-10-27,S02,ITEM_E,111.0,35.0,0,0,7.0,500.0,0.2,3,10,43,0,4,2022
2022-10-28,S02,ITEM_E,90.0,35.0,0,0,7.0,500.0,0.2,4,10,43,0,4,2022
2022-10-29,S02,ITEM_E,120.0,35.0,0,0,7.0,500.0,0.2,5,10,43,1,4,2022
2022-10-30,S02,ITEM_E,126.0,35.0,0,0,7.0,500.0,0.2,6,10,43,1,4,2022
2022-10-31,S02,ITEM_E,86.0,35.0,0,0,7.0,500.0,0.2,0,10,44,0,4,2022
2022-11-01,S02,ITEM_E,93.0,35.0,0,0,7.0,500.0,0.2,1,11,44,0,4,2022
2022-11-02,S02,ITEM_E,97.0,35.0,0,0,7.0,500.0,0.2,2,11,44,0,4,2022
2022-11-03,S02,ITEM_E,112.0,35.0,1,0,7.0,500.0,0.2,3,11,44,0,4,2022
2022-11-04,S02,ITEM_E,121.0,35.0,1,0,7.0,500.0,0.2,4,11,44,0,4,2022
2022-11-05,S02,ITEM_E,148.0,35.0,0,0,7.0,500.0,0.2,5,11,44,1,4,2022
2022-11-06,S02,ITEM_E,130.0,35.0,0,0,7.0,500.0,0.2,6,11,44,1,4,2022
2022-11-07,S02,ITEM_E,93.0,35.0,0,0,7.0,500.0,0.2,0,11,45,0,4,2022
2022-11-08,S02,ITEM_E,147.0,35.0,1,0,7.0,500.0,0.2,1,11,45,0,4,2022
2022-11-09,S02,ITEM_E,86.0,35.0,0,0,7.0,500.0,0.2,2,11,45,0,4,2022
2022-11-10,S02,ITEM_E,81.0,35.0,0,0,7.0,500.0,0.2,3,11,45,0,4,2022
2022-11-11,S02,ITEM_E,92.0,35.0,0,0,7.0,500.0,0.2,4,11,45,0,4,2022
2022-11-12,S02,ITEM_E,151.0,35.0,1,0,7.0,500.0,0.2,5,11,45,1,4,2022
2022-11-13,S02,ITEM_E,117.0,35.0,0,0,7.0,500.0,0.2,6,11,45,1,4,2022
2022-11-14,S02,ITEM_E,125.0,35.0,1,0,7.0,500.0,0.2,0,11,46,0,4,2022
2022-11-15,S02,ITEM_E,103.0,35.0,0,0,7.0,500.0,0.2,1,11,46,0,4,2022
2022-11-16,S02,ITEM_E,106.0,35.0,0,0,7.0,500.0,0.2,2,11,46,0,4,2022
2022-11-17,S02,ITEM_E,101.0,35.0,0,0,7.0,500.0,0.2,3,11,46,0,4,2022
2022-11-18,S02,ITEM_E,89.0,35.0,0,0,7.0,500.0,0.2,4,11,46,0,4,2022
2022-11-19,S02,ITEM_E,124.0,35.0,0,0,7.0,500.0,0.2,5,11,46,1,4,2022
2022-11-20,S02,ITEM_E,111.0,35.0,0,0,7.0,500.0,0.2,6,11,46,1,4,2022
2022-11-21,S02,ITEM_E,85.0,35.0,0,0,7.0,500.0,0.2,0,11,47,0,4,2022
2022-11-22,S02,ITEM_E,99.0,35.0,0,0,7.0,500.0,0.2,1,11,47,0,4,2022
2022-11-23,S02,ITEM_E,105.0,35.0,0,0,7.0,500.0,0.2,2,11,47,0,4,2022
2022-11-24,S02,ITEM_E,125.0,35.0,1,0,7.0,500.0,0.2,3,11,47,0,4,2022
2022-11-25,S02,ITEM_E,83.0,35.0,0,0,7.0,500.0,0.2,4,11,47,0,4,2022
2022-11-26,S02,ITEM_E,138.0,35.0,0,0,7.0,500.0,0.2,5,11,47,1,4,2022
2022-11-27,S02,ITEM_E,109.0,35.0,0,0,7.0,500.0,0.2,6,11,47,1,4,2022
2022-11-28,S02,ITEM_E,83.0,35.0,0,0,7.0,500.0,0.2,0,11,48,0,4,2022
2022-11-29,S02,ITEM_E,115.0,35.0,1,0,7.0,500.0,0.2,1,11,48,0,4,2022
2022-11-30,S02,ITEM_E,89.0,35.0,0,0,7.0,500.0,0.2,2,11,48,0,4,2022
2022-12-01,S02,ITEM_E,97.0,35.0,0,0,7.0,500.0,0.2,3,12,48,0,4,2022
2022-12-02,S02,ITEM_E,71.0,35.0,0,0,7.0,500.0,0.2,4,12,48,0,4,2022
2022-12-03,S02,ITEM_E,120.0,35.0,0,0,7.0,500.0,0.2,5,12,48,1,4,2022
2022-12-04,S02,ITEM_E,118.0,35.0,0,0,7.0,500.0,0.2,6,12,48,1,4,2022
2022-12-05,S02,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,0,12,49,0,4,2022
2022-12-06,S02,ITEM_E,101.0,35.0,0,0,7.0,500.0,0.2,1,12,49,0,4,2022
2022-12-07,S02,ITEM_E,95.0,35.0,0,0,7.0,500.0,0.2,2,12,49,0,4,2022
2022-12-08,S02,ITEM_E,93.0,35.0,0,0,7.0,500.0,0.2,3,12,49,0,4,2022
2022-12-09,S02,ITEM_E,88.0,35.0,0,0,7.0,500.0,0.2,4,12,49,0,4,2022
2022-12-10,S02,ITEM_E,123.0,35.0,0,0,7.0,500.0,0.2,5,12,49,1,4,2022
2022-12-11,S02,ITEM_E,134.0,35.0,0,0,7.0,500.0,0.2,6,12,49,1,4,2022
2022-12-12,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,0,12,50,0,4,2022
2022-12-13,S02,ITEM_E,91.0,35.0,0,0,7.0,500.0,0.2,1,12,50,0,4,2022
2022-12-14,S02,ITEM_E,85.0,35.0,0,0,7.0,500.0,0.2,2,12,50,0,4,2022
2022-12-15,S02,ITEM_E,93.0,35.0,0,0,7.0,500.0,0.2,3,12,50,0,4,2022
2022-12-16,S02,ITEM_E,88.0,35.0,0,0,7.0,500.0,0.2,4,12,50,0,4,2022
2022-12-17,S02,ITEM_E,111.0,35.0,0,0,7.0,500.0,0.2,5,12,50,1,4,2022
2022-12-18,S02,ITEM_E,112.0,35.0,0,0,7.0,500.0,0.2,6,12,50,1,4,2022
2022-12-19,S02,ITEM_E,90.0,35.0,0,0,7.0,500.0,0.2,0,12,51,0,4,2022
2022-12-20,S02,ITEM_E,91.0,35.0,0,0,7.0,500.0,0.2,1,12,51,0,4,2022
2022-12-21,S02,ITEM_E,96.0,35.0,0,0,7.0,500.0,0.2,2,12,51,0,4,2022
2022-12-22,S02,ITEM_E,97.0,35.0,0,0,7.0,500.0,0.2,3,12,51,0,4,2022
2022-12-23,S02,ITEM_E,118.0,35.0,1,0,7.0,500.0,0.2,4,12,51,0,4,2022
2022-12-24,S02,ITEM_E,120.0,35.0,0,0,7.0,500.0,0.2,5,12,51,1,4,2022
2022-12-25,S02,ITEM_E,122.0,35.0,0,0,7.0,500.0,0.2,6,12,51,1,4,2022
2022-12-26,S02,ITEM_E,83.0,35.0,0,0,7.0,500.0,0.2,0,12,52,0,4,2022
2022-12-27,S02,ITEM_E,79.0,35.0,0,0,7.0,500.0,0.2,1,12,52,0,4,2022
2022-12-28,S02,ITEM_E,103.0,35.0,0,0,7.0,500.0,0.2,2,12,52,0,4,2022
2022-12-29,S02,ITEM_E,102.0,35.0,0,0,7.0,500.0,0.2,3,12,52,0,4,2022
2022-12-30,S02,ITEM_E,128.0,35.0,1,0,7.0,500.0,0.2,4,12,52,0,4,2022
2022-12-31,S02,ITEM_E,129.0,35.0,0,0,7.0,500.0,0.2,5,12,52,1,4,2022
2023-01-01,S02,ITEM_E,80.0,35.0,0,0,7.0,500.0,0.2,6,1,52,1,1,2023
2023-01-02,S02,ITEM_E,59.0,35.0,0,0,7.0,500.0,0.2,0,1,1,0,1,2023
2023-01-03,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,1,1,1,0,1,2023
2023-01-04,S02,ITEM_E,54.0,35.0,0,0,7.0,500.0,0.2,2,1,1,0,1,2023
2023-01-05,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,3,1,1,0,1,2023
2023-01-06,S02,ITEM_E,67.0,35.0,0,0,7.0,500.0,0.2,4,1,1,0,1,2023
2023-01-07,S02,ITEM_E,67.0,35.0,0,0,7.0,500.0,0.2,5,1,1,1,1,2023
2023-01-08,S02,ITEM_E,80.0,35.0,0,0,7.0,500.0,0.2,6,1,1,1,1,2023
2023-01-09,S02,ITEM_E,65.0,35.0,0,0,7.0,500.0,0.2,0,1,2,0,1,2023
2023-01-10,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,1,1,2,0,1,2023
2023-01-11,S02,ITEM_E,80.0,35.0,0,0,7.0,500.0,0.2,2,1,2,0,1,2023
2023-01-12,S02,ITEM_E,89.0,35.0,1,0,7.0,500.0,0.2,3,1,2,0,1,2023
2023-01-13,S02,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,4,1,2,0,1,2023
2023-01-14,S02,ITEM_E,95.0,35.0,0,0,7.0,500.0,0.2,5,1,2,1,1,2023
2023-01-15,S02,ITEM_E,73.0,35.0,0,0,7.0,500.0,0.2,6,1,2,1,1,2023
2023-01-16,S02,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,0,1,3,0,1,2023
2023-01-17,S02,ITEM_E,76.0,35.0,0,0,7.0,500.0,0.2,1,1,3,0,1,2023
2023-01-18,S02,ITEM_E,61.0,35.0,0,0,7.0,500.0,0.2,2,1,3,0,1,2023
2023-01-19,S02,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,3,1,3,0,1,2023
2023-01-20,S02,ITEM_E,63.0,35.0,0,0,7.0,500.0,0.2,4,1,3,0,1,2023
2023-01-21,S02,ITEM_E,78.0,35.0,0,0,7.0,500.0,0.2,5,1,3,1,1,2023
2023-01-22,S02,ITEM_E,95.0,35.0,0,0,7.0,500.0,0.2,6,1,3,1,1,2023
2023-01-23,S02,ITEM_E,68.0,35.0,0,0,7.0,500.0,0.2,0,1,4,0,1,2023
2023-01-24,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,1,1,4,0,1,2023
2023-01-25,S02,ITEM_E,70.0,35.0,0,0,7.0,500.0,0.2,2,1,4,0,1,2023
2023-01-26,S02,ITEM_E,89.0,35.0,1,0,7.0,500.0,0.2,3,1,4,0,1,2023
2023-01-27,S02,ITEM_E,59.0,35.0,0,0,7.0,500.0,0.2,4,1,4,0,1,2023
2023-01-28,S02,ITEM_E,94.0,35.0,1,0,7.0,500.0,0.2,5,1,4,1,1,2023
2023-01-29,S02,ITEM_E,86.0,35.0,0,0,7.0,500.0,0.2,6,1,4,1,1,2023
2023-01-30,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,0,1,5,0,1,2023
2023-01-31,S02,ITEM_E,75.0,35.0,0,0,7.0,500.0,0.2,1,1,5,0,1,2023
2023-02-01,S02,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,2,2,5,0,1,2023
2023-02-02,S02,ITEM_E,60.0,35.0,0,0,7.0,500.0,0.2,3,2,5,0,1,2023
2023-02-03,S02,ITEM_E,55.0,35.0,0,0,7.0,500.0,0.2,4,2,5,0,1,2023
2023-02-04,S02,ITEM_E,75.0,35.0,0,0,7.0,500.0,0.2,5,2,5,1,1,2023
2023-02-05,S02,ITEM_E,66.0,35.0,0,0,7.0,500.0,0.2,6,2,5,1,1,2023
2023-02-06,S02,ITEM_E,59.0,35.0,0,0,7.0,500.0,0.2,0,2,6,0,1,2023
2023-02-07,S02,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,1,2,6,0,1,2023
2023-02-08,S02,ITEM_E,47.0,35.0,0,0,7.0,500.0,0.2,2,2,6,0,1,2023
2023-02-09,S02,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,3,2,6,0,1,2023
2023-02-10,S02,ITEM_E,81.0,35.0,1,0,7.0,500.0,0.2,4,2,6,0,1,2023
2023-02-11,S02,ITEM_E,73.0,35.0,0,0,7.0,500.0,0.2,5,2,6,1,1,2023
2023-02-12,S02,ITEM_E,79.0,35.0,0,0,7.0,500.0,0.2,6,2,6,1,1,2023
2023-02-13,S02,ITEM_E,51.0,35.0,0,0,7.0,500.0,0.2,0,2,7,0,1,2023
2023-02-14,S02,ITEM_E,48.0,35.0,0,0,7.0,500.0,0.2,1,2,7,0,1,2023
2023-02-15,S02,ITEM_E,93.0,35.0,1,0,7.0,500.0,0.2,2,2,7,0,1,2023
2023-02-16,S02,ITEM_E,56.0,35.0,0,0,7.0,500.0,0.2,3,2,7,0,1,2023
2023-02-17,S02,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,4,2,7,0,1,2023
2023-02-18,S02,ITEM_E,68.0,35.0,0,0,7.0,500.0,0.2,5,2,7,1,1,2023
2023-02-19,S02,ITEM_E,71.0,35.0,0,0,7.0,500.0,0.2,6,2,7,1,1,2023
2023-02-20,S02,ITEM_E,89.0,35.0,1,0,7.0,500.0,0.2,0,2,8,0,1,2023
2023-02-21,S02,ITEM_E,49.0,35.0,0,0,7.0,500.0,0.2,1,2,8,0,1,2023
2023-02-22,S02,ITEM_E,47.0,35.0,0,0,7.0,500.0,0.2,2,2,8,0,1,2023
2023-02-23,S02,ITEM_E,53.0,35.0,0,0,7.0,500.0,0.2,3,2,8,0,1,2023
2023-02-24,S02,ITEM_E,78.0,35.0,1,0,7.0,500.0,0.2,4,2,8,0,1,2023
2023-02-25,S02,ITEM_E,76.0,35.0,0,0,7.0,500.0,0.2,5,2,8,1,1,2023
2023-02-26,S02,ITEM_E,93.0,35.0,0,0,7.0,500.0,0.2,6,2,8,1,1,2023
2023-02-27,S02,ITEM_E,66.0,35.0,0,0,7.0,500.0,0.2,0,2,9,0,1,2023
2023-02-28,S02,ITEM_E,63.0,35.0,0,0,7.0,500.0,0.2,1,2,9,0,1,2023
2023-03-01,S02,ITEM_E,50.0,35.0,0,0,7.0,500.0,0.2,2,3,9,0,1,2023
2023-03-02,S02,ITEM_E,63.0,35.0,0,0,7.0,500.0,0.2,3,3,9,0,1,2023
2023-03-03,S02,ITEM_E,68.0,35.0,0,0,7.0,500.0,0.2,4,3,9,0,1,2023
2023-03-04,S02,ITEM_E,86.0,35.0,0,0,7.0,500.0,0.2,5,3,9,1,1,2023
2023-03-05,S02,ITEM_E,86.0,35.0,0,0,7.0,500.0,0.2,6,3,9,1,1,2023
2023-03-06,S02,ITEM_E,0.0,35.0,0,0,7.0,500.0,0.2,0,3,10,0,1,2023
2023-03-07,S02,ITEM_E,61.0,35.0,0,0,7.0,500.0,0.2,1,3,10,0,1,2023
2023-03-08,S02,ITEM_E,68.0,35.0,0,0,7.0,500.0,0.2,2,3,10,0,1,2023
2023-03-09,S02,ITEM_E,93.0,35.0,1,0,7.0,500.0,0.2,3,3,10,0,1,2023
2023-03-10,S02,ITEM_E,82.0,35.0,0,0,7.0,500.0,0.2,4,3,10,0,1,2023
2023-03-11,S02,ITEM_E,86.0,35.0,0,0,7.0,500.0,0.2,5,3,10,1,1,2023
2023-03-12,S02,ITEM_E,91.0,35.0,0,0,7.0,500.0,0.2,6,3,10,1,1,2023
2023-03-13,S02,ITEM_E,62.0,35.0,0,0,7.0,500.0,0.2,0,3,11,0,1,2023
2023-03-14,S02,ITEM_E,59.0,35.0,0,0,7.0,500.0,0.2,1,3,11,0,1,2023
2023-03-15,S02,ITEM_E,57.0,35.0,0,0,7.0,500.0,0.2,2,3,11,0,1,2023
2023-03-16,S02,ITEM_E,57.0,35.0,0,0,7.0,500.0,0.2,3,3,11,0,1,2023
2023-03-17,S02,ITEM_E,66.0,35.0,0,0,7.0,500.0,0.2,4,3,11,0,1,2023
2023-03-18,S02,ITEM_E,76.0,35.0,0,0,7.0,500.0,0.2,5,3,11,1,1,2023
2023-03-19,S02,ITEM_E,67.0,35.0,0,0,7.0,500.0,0.2,6,3,11,1,1,2023
2023-03-20,S02,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,0,3,12,0,1,2023
2023-03-21,S02,ITEM_E,68.0,35.0,0,0,7.0,500.0,0.2,1,3,12,0,1,2023
2023-03-22,S02,ITEM_E,94.0,35.0,1,0,7.0,500.0,0.2,2,3,12,0,1,2023
2023-03-23,S02,ITEM_E,71.0,35.0,0,0,7.0,500.0,0.2,3,3,12,0,1,2023
2023-03-24,S02,ITEM_E,72.0,35.0,0,0,7.0,500.0,0.2,4,3,12,0,1,2023
2023-03-25,S02,ITEM_E,99.0,35.0,1,0,7.0,500.0,0.2,5,3,12,1,1,2023
2023-03-26,S02,ITEM_E,80.0,35.0,0,0,7.0,500.0,0.2,6,3,12,1,1,2023
2023-03-27,S02,ITEM_E,81.0,35.0,1,0,7.0,500.0,0.2,0,3,13,0,1,2023
2023-03-28,S02,ITEM_E,58.0,35.0,0,0,7.0,500.0,0.2,1,3,13,0,1,2023
2023-03-29,S02,ITEM_E,65.0,35.0,0,0,7.0,500.0,0.2,2,3,13,0,1,2023
2023-03-30,S02,ITEM_E,60.0,35.0,0,0,7.0,500.0,0.2,3,3,13,0,1,2023
2023-03-31,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,4,3,13,0,1,2023
2023-04-01,S02,ITEM_E,74.0,35.0,0,0,7.0,500.0,0.2,5,4,13,1,2,2023
2023-04-02,S02,ITEM_E,82.0,35.0,0,0,7.0,500.0,0.2,6,4,13,1,2,2023
2023-04-03,S02,ITEM_E,61.0,35.0,0,0,7.0,500.0,0.2,0,4,14,0,2,2023
2023-04-04,S02,ITEM_E,73.0,35.0,0,0,7.0,500.0,0.2,1,4,14,0,2,2023
2023-04-05,S02,ITEM_E,54.0,35.0,0,0,7.0,500.0,0.2,2,4,14,0,2,2023
2023-04-06,S02,ITEM_E,63.0,35.0,0,0,7.0,500.0,0.2,3,4,14,0,2,2023
2023-04-07,S02,ITEM_E,64.0,35.0,0,0,7.0,500.0,0.2,4,4,14,0,2,2023
